id,genre,genre_score,document,reference_summary
36939619,entertainment,0.43234220147132874,"""I have to work with Ikea - make furniture for interior design, for architecture,"" he told BBC Radio 1.
He said students would be particularly keen for him to create ""a minimalist apartment inside of a college dorm"".
""Yo Ikea, allow Kanye to create, allow him to make this thing because you know what, I want a bed that he makes, I want a chair that he makes.""
West was pictured visiting Ikea's head office in Almhult, south Sweden, earlier this year. He has previously collaborated with British fashion designer Katie Eary who has, in turn, created a series of textiles and tableware for Ikea.
The company has so far declined to comment on a possible tie-in with West, who has a sideline designing clothes and shoes.
Its ethos of providing affordable goods would chime with West's ambition to make his own products more affordable.
The star's interview with Annie Mac also covered his headline set at the 2015 Glastonbury festival.
He said a musical error at the beginning made him forget his lyrics, with knock-on effects for the rest of the set.
""It was incredible. I started off the show and I completely messed up the music. And me, as you can imagine by this phone call, I'm a bit of a perfectionist. So it really put me into a slightly depressed state and it put me back in the position of when I was in high school and I got fired from my job.
""I don't usually get nervous, I prepare, I get fully prepared. When that music messed up in the beginning it tapped into my nerves and when you're nervous or vulnerable something special and something different can happen.""
And he discussed his political ambitions, after previously declaring he would run for president in 2020.
""When I talk about the idea of being president, I'm not saying I have any political views,"" said the 39-year-old. ""I just have a view on humanity, on people, on the truth.
""We are numb, we're numb to 500 kids getting killed in Chicago a year, we're numb to the fact that it was seven police shootings in the beginning of July.
""If there is anything that I can do with my time and my day, to somehow make a difference while I'm alive I'm going to try to do it.""
You can hear the full interview from 19:00 BST on Annie Mac's Radio 1 show.
Follow us on Twitter @BBCNewsEnts, on Instagram at bbcnewsents, or email entertainment.news@bbc.co.uk.",Rapper Kanye West has declared he wants to work with Ikea on a new range of furniture.
37822094,entertainment,0.3879760801792145,"Victoria mated with a male bear at the Highland Wildlife Park at Kincraig, near Aviemore, earlier this year.
To protect her from being disturbed if she is pregnant, the Royal Zoological Society of Scotland (RZSS) said she had been taken ""off show"".
If she does raise a cub or cubs, they would be born in December or January.
RZSS said it was not possible to say at this stage if Victoria was pregnant.
Polar bear cubs were last born in the UK almost 25 years ago.
Victoria was brought to Scotland from Aalborg Zoo in Denmark last year and is kept in an enclosure about a mile away from the park's two males, Arktos and Walker. She previously raised cubs in 2008.
Arktos was moved to Victoria's enclosure for a short time earlier this year.",A female polar bear at a Scottish zoo has been temporarily put off limits to visitors as a precaution in case she is pregnant.
34696691,entertainment,0.37020567059516907,"Nottinghamshire Police were present when the man fell from a building in the Radford area of Nottingham on Friday evening.
A witness told the Nottingham Post he survived the first fall before running to another flat and falling again.
Police are not treating the death of the man, in his mid-30s, as suspicious.
Officers were called to Waterloo Road at about 19:30 GMT.",The death of a man who twice apparently jumped from a building has been referred to the Independent Police Complaints Commission.
39913154,entertainment,0.3185245096683502,"Gwent Police was called to the incident near Raglan Services at about 11:30 BST on Sunday.
The ambulance service said a patient had been taken to Bristol Royal Infirmary.
The road was closed in both directions between Monmouth and Raglan for about four hours but police said traffic was now moving freely.",A person has been taken to hospital by air ambulance following a serious crash on a major road in Monmouthshire.
35709407,entertainment,0.5887479782104492,"SuperTed was born in south Wales as a book, before becoming a much-loved TV series on both sides of the Atlantic.
It was shown as one of Welsh language broadcaster S4C's first programmes in November 1982, before being translated into English and shown on BBC One the following year.
Barry-born Young, now 70, has spent most of his working life in animation in California, working as an independent in Hollywood dominated by the big studios.
The former advertising copywriter has now produced a feature-length animation, Norm Of The North, and his next film project is close to his heart - about a former legend with his beloved Cardiff City football club.
A BEAR BEGINNING
In 1978, Young created SuperTed as a story to read to his young stepson Richard, who was afraid of the dark, at bedtime.
But the tales of the crime-solving superhero with special powers - and rivals like Texas Pete - soon got a wider audience.
""I went to the village hall one day to pick Richard up from play school and they said 'we love the SuperTed stories' and I said 'how do you know about those?'
""They said that 'he always tells us the story you told him last night'.
""We then got the books published, a couple of hundred were written, and then S4C came along and they wanted at least one thing which would travel all over the world - and it was successful.
""We became the first company to sell to Disney and we never looked back.""
Three TV series were made in the mid 1980s, with Derek Griffiths and Jon Pertwee providing the voices.
Young also launched Welsh-language cartoon Wil Cwac Cwac and helped develop Fireman Sam.
Now a new series of SuperTed is being planned, which Young again wants to make in Wales with some of the original team.
HOLLYWOOD BECKONS
Young and his wife Liz created Mike Young Productions - which later become Splash Entertainment - and moved to Los Angeles in 1989.
With much bigger rivals in Hollywood, he called it ""one of the most stupid, crazy decisions you could make"". But the company flourished.
As well as collaborations, its animations have included Chloe's Closet, Dive Olly Dive!, Hero:108, Growing Up Creepie, Pet Alien and ToddWorld.
NORM OF THE NORTH
Young's latest production is an animated feature film Norm Of the North about a polar bear.
Norm, who can talk but cannot hunt, goes to New York with a gang of lemmings for adventure and to fight a tourism development in the Arctic.
Although it does not have a big budget, the film uses the latest computer generated imagery (CGI) technology.
""We wanted to make something economic because I want the independents to have a chance and really get back into this business,"" said Young.
""It's all well and good having Disney, Pixar, Universal and DreamWorks but fundamentally they go a certain route but we can take more risks with what we do.""
The film, which includes voices from actors Rob Schneider and Bill Nighy, got its Welsh premiere at the Market Hall cinema in Brynmawr, Blaenau Gwent, earlier this week.
CARDIFF CITY FAN IS THE RIGHT MATCH
He may live in California, but Cardiff City fan Young is now on the team making a film about one of the Bluebirds' most colourful characters.
Friday (The Greatest Player You Never Saw) is about the late Robin Friday, who played for Cardiff and Reading in the 1980s before he died aged 38.
""He made George Best look like an angel,"" Young said.
""We've put together finance for it and got some big stars in it and it looks like we'll be shooting it in England or Ireland later this summer.""","Once upon a time, there was a bedtime story - and it was the start of a long career for TV and film producer Mike Young."
35851500,entertainment,0.3299465477466583,"The vehicle overturned on the road between Mecca and Medina, Mena said.
There were 44 Egyptian pilgrims on board the bus when it crashed, the agency said.
The incident comes just days after 16 Palestinian pilgrims from the West Bank were killed when their bus crashed in Jordan on its way to Saudi Arabia.
The groups were both travelling to Mecca to perform the lesser Islamic pilgrimage, or Umrah.","Nineteen people have been killed after a bus carrying Egyptian pilgrims crashed in Saudi Arabia, Egypt's state-run Mena news agency says."
31613782,entertainment,0.523650050163269,"Media playback is unsupported on your device
24 February 2015 Last updated at 20:27 GMT
The 67-year-old, who was fearful of returning to his Gateshead home after the attack in January, has begun house hunting thanks to an online fundraising campaign that attracted donations of more than Â£330,000.
But Mr Barnes, whose collarbone was broken when he was knocked to the ground, told Look North's Peter Harris he was not yet ready to meet his attacker, drug-user Richard Gatiss, 25.","Disabled pensioner Alan Barnes has said he is ""ready to move on with his life"" after a man appeared in court to admit assaulting him."
16441633,entertainment,0.3021899461746216,"Karam Chand was born in a small rural village in the Punjab in northern India in 1905.
His family worked in farming and, in keeping with the custom of the time, he married at a young age.
His bride Kartari was born in the same district in 1912. According to their passports, that currently makes Mr Chand 106 and his wife 99 years old.
They wed in a typical Sikh ceremony in December 1925 and have just celebrated their 86th year together as a married couple, which they think may qualify them as the UK's longest married husband and wife.
Mr Chand, who came with his family to Bradford in 1965, said there was no real secret to living a long married life.
""Eat and drink what you want but in moderation. I have never held back from enjoying my life,"" he said.
Mr Chand smokes one cigarette a day before his evening meal and also drinks a tot of whiskey or brandy three or four times a week.
His daughter-in-law Rani said it was something he looked forward to.
The couple have eight children, 27 grandchildren and 23 great grandchildren. Many Asian people in the UK live within traditional extended families and the Chands are no exception.
They live with their youngest son Satpal, together with his wife and two of their four children.
""We really feel blessed that our parents are still here with us and every day is a bonus,"" Satpal said.
""I think that keeping the minds of older people active is the key to them staying alert and healthy.
""If you have been given the privilege to look after your parents you must involve them fully in family life and never get angry with them, keep them happy and they will then look forward to getting up the next morning.""
Kartari Chand is looking forward to getting a letter from The Queen later this year when she celebrates her 100th birthday, but is more cautious about staying fit and healthy.
""We have always eaten good wholesome food, there's nothing artificial in our diet but things like ghee (clarified butter), milk and fresh yogurt are what we like.
""We know that being married for 86 years is a blessing, but equally we will be ready to go when it's time, it's all up to the will of God, but we really have lived a good life.""
Mrs Chand said that she and her husband enjoyed doing many things, such as eating meals together and going to the temple.
However, she said some aspects of old age were difficult.
""My eldest son died and that was hard for us because you don't expect to outlive your own children.
""We have seen many other close family members depart and that's something we just have to live with.""
Mr Chand is now unable to walk any distance without assistance and needs a lot more care than his wife, who remains active and still has her own teeth.
She said: ""When you get so old your eyesight and hearing starts to get weaker and you ache more when moving about.
""But considering our age and the hard work we have undertaken during our lives, we're not doing so bad.""
Satpal Chand said he was not sure if his parents were the longest married couple in the UK, but would like to think that they are.
""Breaking records is not so important to us, it's all about living together as one family and respecting each other's values.
""if my mother and father are record breakers then they've made us even more proud of them than we already are.""
""They're such lovely people.""
You can hear more on Asian Network Reports on the BBC Asian Network.",A couple from Bradford who tied the knot in 1925 could be the UK's longest married husband and wife.
38586981,entertainment,0.26591551303863525,"Two were picked up by a coastguard helicopter high up on the 3,196ft (974 metre) Munro.
Lomond Mountain Rescue Team located two others on the lower slopes.
Mountain weather forecasters were predicting winds of up to 80mph with frequent snow showers at summit level in western Scotland for Wednesday.",Four hillwalkers who got into difficulties during severe weather on Ben Lomond have been rescued.
30144985,entertainment,0.34199684858322144,"The crash, which happened at the Rising Sun in North Bradley near Trowbridge at about 06:00 GMT, left a huge hole in the front of the building.
Wiltshire Police said the driver was taken to Bath's Royal United Hospital for treatment to his injuries, which are not thought to be serious.
Nobody was inside at the time of the crash, officers said. The building has been deemed to be structurally safe.
The road next to the pub was closed for several hours but has since reopened.",A lorry driver has smashed through the front wall of a pub in Wiltshire.
38223694,entertainment,0.3393247127532959,"The star is up for the main prize, album of the year, for her ambitious visual album, Lemonade, which tackles themes of race and female identity.
Her single Formation is also up for song and record of the year.
In all three categories, she is up against Adele - who previously won the ceremony's top three prizes in 2012.
Beyonce now has 62 Grammy nominations across her work as a solo artist and as part of Destiny's Child, making her the fourth most-nominated artist ever.
She has won 20 trophies altogether, although she has yet to clinch the album of the year prize, having been beaten to the title by Beck in 2015 - much to the disgust of Kanye West, who stormed the stage in protest.
West receives eight nominations this year for his album The Life Of Pablo - all in the rap categories.
Drake and Rihanna also have eight nominations, including three for their hit collaboration, Work.
Making Grammy history is Chicago-born musician Chance The Rapper, whose album Coloring Book is the first streaming-only record to be recognised by the Recording Academy.
He achieves seven nominations, including best new artist, without ever releasing a physical album or digital download.
Beyonce and Adele go head to head with Justin Bieber, Drake and country star Sturgill Simpson in the best album category.
If Adele wins, she will become only the second woman to receive the best album prize twice, after Taylor Swift.
Notably absent from the shortlist is David Bowie, who was tipped to win for his critically-acclaimed Blackstar album.
The record does make an appearance in the best alternative album category, as does Radiohead's A Moon Shaped Pool.
Coldplay have also fared badly, receiving just one nomination - best music video - despite selling millions of copies of their latest album, A Head Full Of Dreams.
Prince receives a posthumous nomination for his final album, Hit N Run Phase Two, in the best engineered, non-classical category, where Blackstar also makes the shortlist.
British star James Corden will host the 2017 Grammy Awards, which take place at the Staples Center in Los Angeles on Sunday, 12 February.
Album Of The Year
Record Of The Year
Song Of The Year
Best New Artist
Best alternative album
Best pop album
Best rap album
Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk.","Beyonce has scooped nine nominations for the 2017 Grammy Awards, extending her lead as the most-nominated woman in Grammys history."
32531686,entertainment,0.3364933133125305,"The boar - which has a moving head - is one of a number of animated replica creatures at Mountfitchet Castle.
Staff at the site, an open air museum, were surprised to find two nests had been created next to the arc of its belly.
Owner Jeremy Goldsmith said seeing the hatched chicks on Thursday morning had been a ""lovely surprise"" for staff.
He said it remained unclear why the hens had made the nests next to the boar, though it was likely they chose it because it was a secluded spot with straw, and perhaps for a sense of protection from the replica animal
The chicks have been seen playing on top of the boar's back and head.",A castle has welcomed 20 chicks to its grounds after hens nested next to a lifelike replica boar.
18177049,entertainment,0.30954015254974365,"Kirklees Council had been consulting on plans to replace paid staff at seven sites in Huddersfield with volunteers.
Protesters who gathered outside a council meeting on Wednesday said a survey had showed 66% of people were opposed to the plan.
The council later said there would be no changes for three years. Campaigners said the decision was ""wonderful"".
The changes would have affected libraries at Honley, Golcar, Slaithwaite, Lepton, Kirkheaton, Denby Dale and Shepley.
Campaigner June Jones said replacing professional library staff with volunteers was not sustainable and was likely to have led to library closures.
Ms Jones, of Save Slaithwaite Library, said: ""It's wonderful for our communities and we are going to be drinking champagne for the next week.""",Planned cuts to library services in a West Yorkshire town have been scrapped following campaigns by residents.
36527119,entertainment,0.22739998996257782,"Now a group of walkers is re-tracing his steps.
They set off from Shrewsbury Abbey on 18 June, ending up at St Winefride's Well a week later.
The walk is part of a week of events to commemorate the historic royal visit and which, it is hoped, will boost the profile of the town.
""Holywell has an incredible, unique history,"" said Rob Owen, one of the organisers of the town's upcoming medieval festival.
""Castles are ten a penny in Wales,  but there's only one St Winefride's Well.""
Mrs Owen is rightly proud of her town's famous landmark - St Winefride's Well has been a place of pilgrimage for more than 1,300 years and is the oldest continually venerated shrine of any British saint.
According to legend, Winefride was the daughter of a 7th Century nobleman, who shunned the amorous advances of a local prince named Caradog.
Furious at her rejection, Caradog beheaded her as she ran towards the safety of her uncle's church.
Her severed head rolled down the hill and a powerful spring burst up from the earth at the place it came to rest.
But all was not lost for Winefride - her uncle, St Beuno, placed her head back on her body and prayed and miraculously, she was restored to life.
Caradog, meanwhile, met a sticky end:  cursed by St Beuno, his body melted and was swallowed up by the earth.
Winefride became a nun and later, Abbess of Gwytherin in Conwy, where she died and was buried.
The healing waters of her well are said to bring forth miraculous cures; believers still bathe there today and Holywell has become known as the ""Lourdes of Wales"".
In 1138, Prior Robert of Shrewsbury moved the saint's remains to his abbey, later writing a ""Life"" - or biography - of Winefride, which was to prove instrumental in spreading her popularity.
In medieval times, she became the saintly equivalent of a superstar.
""Winefride, or Gwenfrewy as she is known in Welsh, is the only native female saint from Wales to have a substantial hagiographical dossier,"" says Prof Jane Cartwright, from the University of Wales Trinity St David.
""She was effectively a Welsh super saint whose cult extended beyond the Welsh border, since her relics were translated to Shrewsbury.
""She had two 12th Century Latin Lives and a 15th Century Welsh Life and she is one of the very few Welsh saints to make it into the Roman Martyrology.
Prof Cartwright, who is editing the medieval Welsh life of St Winefride for the Cult of Saints in Wales project, which aims to publish a digital edition of some 100 medieval Welsh-language texts on saints, adds: ""In a sense her cult united England and Wales and she was deemed suitable to be venerated by royalty,""
At least six royal visitors - including Richard I, Edward IV and James II - have come to Holywell over the centuries.
By far the most famous visit was by Henry V in 1416, who, having placed himself under the spiritual protection of St Winefride before the previous year's Battle of Agincourt - where his 6,000 men faced a French army six times the size - walked from Shrewsbury to the shrine to thank her for his victory.
The precise date and route of the pilgrimage is unknown; in fact the only written record of it is in Latin, in the Chronicle of Adam of Usk so re-enacting the walk to commemorate its 600th anniversary has presented a challenge.
""There have been many attempts to work out the route,"" says walk organiser Ron Williams, from the Holywell Walkers are Welcome group.
""But when you think about it, there is only one way Henry V would have come.
""There weren't any roads except those the Romans had left and the Roman road comes to Llangollen from Shrewsbury, so that is most likely how he would have started off.
""On top of that he would have known that there was a Cistercian Abbey at Valle Crucis, so it's logical that he came there and if you look at a map, there's a direct line between Llangollen and Holywell so all we've done is put a walking route as near to that as possible.
""Of course we can't know it for sure but we think our route is more logical than those which have been put forward before.
""We have a good number of people walking the whole thing but we also want people to join in for the day so we've tried to make the walks easy to start and finish,"" adds Mr Williams.
The walkers - including one dressed as Henry V - will be welcomed into Holywell on 24 June.
The following day, the ""King"" will immerse himself in St Winefride's well.
An interdenominational service, an afternoon of talks on St Winefride and a medieval festival - complete with storytellers, jesters, archery and combat displays - are also part of the anniversary celebrations.
It is hoped the events will provide what festival organiser Mrs Owen claims is a ""much-needed"" boost for the Flintshire town.
""Holywell has been neglected,"" she said.
""It's like an unpolished diamond, a bit rough around the edges and it needs lots of little improvements.
""We want to get a much higher profile for the town with this - we want to really put it on the map.""
Kerry Feather, project director of  St Winefride's Well, agreed: ""We want the town and the well to benefit from the attention.
""We currently have around 35,000 visitors every year and we really would like to boost that number.
""Some people come here for healing but others just find it a place of peace and sanctuary, somewhere to spend time, whether it's in prayer or thought, in an oasis of calm in the middle of a very busy world.""
The organisers of this year's pilgrimage re-enactment also want it to have a lasting legacy - they have applied for Lottery funding for the creation of a new pilgrim's trail from Shrewsbury to Holywell, complete with waymarkers.
""Walking a pilgrim's trail is not just a walk, it's a different experience altogether,"" said Mr Williams.
""I'm not religious but you're walking in places where people have walked for centuries and it gets to you.
""You think, 'Why were they here, how did they get here, how did they feel?'
""It's quite an emotional experience and you get a real sense of connection to the history of the places along the route.""","Six centuries ago Henry V walked from Shrewsbury to Holywell in Flintshire, to give thanks for his famous victory over the French at Agincourt."
36466630,entertainment,0.35643765330314636,"The accident happened on the Edinburgh bypass between Baberton and Dreghorn at about 17:00 on Monday.
Police said a woman on the bus was taken to hospital with a ""serious leg injury"". Her injury is not thought to be life-threatening.
Four other people who suffered minor injuries were also taken to hospital but were later released.
The eastbound lane of the road was closed following the accident causing lengthy tailbacks. It was re-opened at 18:45.","Five people have been injured following a crash between a bin lorry, a bus and two cars."
40697552,entertainment,0.3284233808517456,"A coastguard helicopter from St Athan, in Vale of Glamorgan, flew to the scene on Saturday evening as the one based in north Wales was on another mission.
The pair were helped to the top of the ridge by Llanberis Mountain Rescue Team (MRT) volunteers using ropes, and then winched aboard the helicopter.
They were dropped off at Nant Peris while the MRT walked down the peak.",Two men were rescued after becoming stranded on a crag on Snowdon's narrow Crib Goch ridge.
36536773,entertainment,0.2695358395576477,"Chris May, 28, was last seen by family at his home in Kelvedon on 25 May 2015. His abandoned Volkswagen Golf was found 10 miles (16km) away in Fairstead.
His case was formally declared a murder by Essex Police investigation exactly a year later.
A 35-year-old Braintree man and a 25-year-man from Kelvedon have been released pending further inquiries.
The two men will have to report back to police in late July.",Two men arrested in connection with the suspected murder of a missing man have been released on bail.
35718290,entertainment,0.4064635932445526,"On Monday it emerged a pit bull named Stella had been kept in a 3ft by 9ft cage for two years without exercise.
Now former kennel workers have released a video showing both Stella and a seized Rottweiler named Vinnie.
Devon and Cornwall Police said ""immensely frustrating"" delays in the judicial process left Vinnie in kennels for two years before he was destroyed.
The video, taken on the day Vinnie was put down, shows kennel staff playing with Vinnie while Stella, in the kennel next door, rubs noses with the Rottweiler through the metal mesh.
The BBC understands Vinnie had been trained as a guard dog and police said he was used to attack three people in 2013.
He was seized and placed in kennels but the court process took two years before a destruction order was carried out around 26 July 2015.
Former staff at the kennels say Vinnie had a ""Do Not Enter"" sign on his kennel and, as far as they were aware, was not let out for a period of two years.
Laura Khanlarian, who until December 2015 worked as an assistant at the private kennel used by Devon and Cornwall Police, said: ""To move him from one cage to another he just went through the internal doors.
""He wasn't assessed like Stella so he really didn't leave the kennel at all.
""Vinnie had no contact until the day he was put down. I made that video an hour before when we were allowed in his kennel with him.""
Another former worker at the kennel, who asked to remain anonymous, said: ""Vinnie the Rottie had no human contact except being fed. He was deemed too dangerous to get out.
""But this was the dog that, once he knew you, wagged his tail, pushing himself against the bars, desperate for any attention.
""As far as I know he belonged to a man who trained him as a guard dog. Because he was possibly trained to bite we were told not to walk, go in with him, same as Stella as he was too dangerous.""
Former staff at the kennels have told the BBC they offered to work with Vinnie and exercise him but were not given permission to do so.
After the BBC revealed Stella's plight, Devon and Cornwall Police Chief Superintendent Jim Nye said: ""The welfare of dogs is extremely important to us.
""In the past year we have seized in the region of 100 dogs, and only Stella has been assessed as too dangerous and unpredictable for kennel staff to walk.""
Following the release of the latest video, the force did not say if they or another body had ordered Vinnie - who is understood to not be among the last 100 dogs seized - to be kept without human contact.
However, in a statement they said: ""Vinnie the Rottweiler was a dog seized and placed into kennels in 2013.
""Vinnie was a legal breed and was seized after it had bitten three people. Later the courts granted a destruction order on the dog who was put to sleep in the early to mid part of 2015.
""Within the last 100 dogs we have seized only Stella was deemed too dangerous to be exercised and instructions given to the kennel specifically in relation to this.
""It is important to stress that despite the very best effort of the police, the judicial process is not accelerated when a dog is placed in kennels. This is immensely frustrating for the police who hold animal welfare in the highest regard.""
No-one from the kennels has commented.","A second dog seized by police was kept locked in kennels for two years without exercise, the BBC has been told."
39039170,entertainment,0.40455690026283264,"An emoji of the Chilean flag is widely available while one of the Texas flag is not yet.
The Chilean flag with its white star on a blue background resembles that of the Lone Star state.
Tom Oliverson said the resolution was meant to be mainly educational.
The resolution calls on lawmakers ""to reject the notion that the Chilean flag, although it is a nice flag, can in any way compare to or be substituted for the official state flag of Texas and urge all Texans not to use the Republic of Chile flag emoji in digital forums when referring to the Lone Star Flag of the great State of Texas"".
Some Texans have developed a habit of using the Chilean flag in text messages and on social media as a sign of national pride.
None of the US states currently have their own emoji flag.
Mr Oliverson said that the idea was to raise awareness about the mix-up in a light-hearted manner.
""Even if the legislature decides not to hear it, we have achieved our objective,"" he said.
The resolution would be non-binding and cannot pass into law. There will be no penalties for using the wrong flag emoji.
""The Chilean flag is a fine design. Maybe it's the second best flag, who knows, we're not getting into a contest here. The important thing, though, is that it's not the Texas flag,"" joked writer Dan Solomon in Texas Monthly magazine.
""In these divided times, we anticipate that this bit of legislative silliness will be a refreshing breath of bipartisanship,"" he concluded.
The wording of the bill also emphasises the significance behind the flags' seemingly small differences. ""The colours of the Chilean flag depict sky, snow, and blood spilled while fighting for freedom, but the blue, white, and red of the Lone Star Flag stand for the Texan values of loyalty, purity, and bravery,"" it says.
Chile and its national symbols have been the subject of mix-ups before.
At the 2016 Copa America football tournament, the organisers played Chile's national anthem instead of that of Uruguay as Uruguayan players looked on confused.
The following day, the Chilean national anthem was drowned out by music by the rapper Pitbull before Chile's match against Argentina.",A member of Texas' House of Representatives has filed a resolution to urge Texans to stop using an emoji representing the Chilean flag when they really mean to use the Texan flag.
30664993,entertainment,0.37045565247535706,"The former Nova Centre in Prestatyn will be given a new gym, cafe and pool-side changing rooms as part of the Â£4.2m revamp.
Three promenade-side retail units and a soft play facility will also be built.
The centre shut last February after the trust running it had its funding pulled by Denbighshire council.
The work, starting on Monday, is expected to be finished by July.",A multi-million pound refurbishment of a Denbighshire leisure centre which was closed because of council cutbacks is due to start.
34021188,entertainment,0.29419592022895813,"SKN Heritage Museum is showing the type of belongings brought by African-Caribbean immigrants in the 1940s and 50s.
The Windrush generation responded to adverts to work in Britain but were only allowed to bring one suitcase.
Organisers said the display gives a unique insight into important part of Nottingham's history.
The Windrush was named after the first boat which brought people from the Caribbean to Britain in 1948.
The exhibition, called 'From Caribbean Isles to the British Isles -Home to Home', aims to give an insight into people who travelled across the Atlantic to seek a better life in what was still the Empire's ""mother country"".
Item include photographs, clothes, records and games - as well as beauty products designed for black skin and hair when none were commercially available.
Catherine Ross, the museum's founder, cameto Nottingham from St Kitts when she was just seven years old.
She said: ""Our aim is to let everyone know about the contributions that Caribbeans have made to British society and Nottingham and commemorate these achievements.
""There'sno better place tostart than Nottingham Carnival, as it's such awell known and celebratory event in Nottingham's calendar.""
The carnival is taking place for the first time take in two sites - the Forest Recreation Ground on Saturday and the Victoria Embankment on Sunday.",A unique perspective on a landmark social event is to be unveiled as part of Nottingham's Caribbean Carnival.
36434692,entertainment,0.488107830286026,"Sgt Jon Harris had been sent to an alleged assault in the Waterloo Bar in Argyle Street on Wednesday night.
After dealing with the incident he surprised customers by belting out the classic 70s track on the karaoke.
Peter McKenna-Boyd, who filmed the performance, said: ""Everybody just loved it"".
The officer was in full uniform at the time.
Mr McKenna-Boyd told BBC Radio Scotland's The Kaye Adams programme: ""Nobody expected it to happen. It was just a normal Wednesday night for us.
""They've just launched their new wacky Wednesday which is a bit of a game show and a bit of karaoke.""
""I think the sergeant was speaking to the karaoke host and she suggested he got up to sing but I don't think she expected him to,"" Mr McKenna-Boyd said.
""But she held him to it just before he went out the door. The other officers were outside and they heard his name called up and they ran straight back in.
""They loved it as well. Everybody was clapping and cheering for him.
""He was hilarious, especially his pointing and his dance moves. The other policemen were standing and clapping and cheering. Not sure if he was their boss but when they first saw him it was like their dad had just got up on the karaoke.""
Ch Insp Mark Sutherland, of Police Scotland, said: ""Around 19.10 hours on Wednesday evening, officers were called following an alleged assault within the Waterloo Bar on Argyle Street in Glasgow city centre.
""A full and thorough investigation led to the arrest of a 23-year-old male who is expected to appear at Glasgow Sheriff Court on 2nd June.
""Once the inquiry had concluded and the victim's safety ensured, Sgt Jon Harris from our city centre community policing team was encouraged to participate in karaoke ongoing in the pub. 'Sgt Jon' took to the stage which helped to defuse any simmering tensions in the pub.
""I was pleased to see that once the incident had been professionally concluded, my officers were able to share a lighter moment with those who remained in the pub.""",A police sergeant called out to deal with a brawl in a Glasgow pub ended up giving an arresting performance of Gloria Gaynor's I Will Survive.
35272307,entertainment,0.3408912420272827,"Visitors are being offered hot drinks, pastries, calligraphy demonstrations and discussion during the ""open-house"" weekend.
The country's leading Muslim body, the French Council of the Muslim Faith (CFCM), seeks to distance mainstream Islam from recent jihadist attacks.
The initiative comes a year after the Charlie Hebdo killings in Paris.
Jihadist gunmen killed 17 people at different Paris sites, including the offices of the satirical Charlie Hebdo magazine and a kosher supermarket.
Marking the anniversary of the killings, President Francois Hollande unveiled a plaque on Saturday in tribute to one of those who died, policewoman Clarissa Jean-Philippe.
France also remembered the four Jewish hostages killed at the supermarket.
France is still under a state of emergency after November's Paris attacks, carried out by gunmen linked to the Islamic State group, which killed 130 people.
Hundreds of French mosques are taking part in the open-house event, dubbed a ""brotherly cup of tea"".
""The objective is to create a space where people can be together and meet normal Muslim worshippers and all of our fellow citizens,"" CFCM President Anouar Kbibech told AFP.
He said the CFCM wanted to use the anniversary of the Charlie Hebdo attacks to ""highlight the real values of Islam, to set straight the cliches about links to violence and terrorism"".",French mosques have invited non-Muslims in to try to create greater understanding of Islam in France.
33551138,entertainment,0.23924125730991364,"Kensington and Chelsea Council won an earlier case against Sophie Sotello in the magistrates' court after she refused to comply with the order.
When she appealed against the decision, the council dropped its case.
It said that it was now satisfied with evidence showing that her son, 11-year-old Gabriel Sotello, was receiving a suitable education.
Gabriel Sotello is one of more than 21,000 children on local council records as being home schooled.
According to the home education group Ed Yourself numbers have grown rapidly - by 17% between July 2013 and July 2014.
Many of these pupils, like Gabriel, have never been to school. Others have been taken out because their parents felt they were being bullied, neglected or were not reaching their potential.
Home schooled children do not have to follow the national curriculum or take part in public exams such as GCSEs or A-levels.
Mrs Sotello says her role is not to teach Gabriel, but to point him in the right direction.
""I wouldn't dream of saying I teach him,"" she says. ""I facilitate, I find the books, I research with them, I give them the power if you like.  It is child centred, finding out what makes them tick.""
Gabriel initiates much of his own learning and says he is inspired by the freedom to focus on what most interests him.
""Freedom is what makes learning still fun,"" he says. ""In home education you can learn at your own pace and you do learn much quicker.""
Parents give various reasons for shunning school, and taking direct responsibility for educating their children.
Jackie Fahy, who organises a weekly meeting in a London park for like-minded parents, says some doubt the worth of the regimented school curriculum.
""A lot of children come out of school not prepared. The workplace is changing so rapidly that actually the school system is huge and vast and slow to change.  I'm not sure that children will be prepared for having several careers in a lifetime.""
Elizabeth Lil - who opted to educate her son and daughter herself - says that as a former teacher she felt that barely a tenth of her time in school was actually benefiting children.
""I was a science teacher, I did maths. I've so far used trigonometry once in my adult life. What you learn at school is not necessarily the skills you need for your adult life.""
These parents complain that councils are exceeding their powers by carrying out routine inspections of the quality of their children's education.
They insist that councils should intervene only if they have evidence that something is wrong.
But grey areas persist over exactly what councils can or should do.
Government guidance is clear that local authorities have no statutory duty to investigate the education children are receiving at home on a routine basis.
It says that parents are not legally obliged to cooperate with requests from councils for information.
The guidance tells councils not to confuse home education with truancy.
But it acknowledges that if councils are concerned then they might impose the sort of school attendance order sent to the Sotellos.
In a statement, Kensington and Chelsea Council acknowledged the right of parents to educate their children at home.
But it said ""when this happens we believe that we have a duty of care to establish that the child is receiving a suitable education"".",A London council has withdrawn an order forcing a mother to send her home educated child to school.
