id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
38984254,sport,bullet_points_strict,"Exeter head coach Rob Baxter says his side need to perform consistently at a ""high intensity"" if they are to earn more international recognition.","Exeter Chiefs head coach Mark Baxter says he was ""not particularly surprised"" by the lack of international selection.",1009,18,24
39966693,sport,bullet_points_strict,"Brendan Rodgers says it would be a ""remarkable achievement"" for Celtic to complete an unbeaten league season.","Celtic manager Brendan Rodgers says he is ""one behind"" in the Scottish Premiership's record for most wins in a season.",2963,20,17
34231916,entertainment,bullet_points_strict,Hundreds of rooms at a £45m student halls development at Aberystwyth University will not be ready for the new term.,Students at the University of Oxford have been told they will not be allowed to stay at a new home until the end of the academic year.,327,27,20
38025198,entertainment,bullet_points_strict,Characters based on a Nickelodeon cartoon were dropped from a Northern Ireland council's Christmas celebrations - after it emerged they were unauthorised.,The PAW Patrol's Paw Patrol characters have not been used at a Christmas lights switch-on in the UK or Ireland.,1246,20,22
38021312,business,bullet_points_strict,Aston Villa have appointed former Brighton coach Colin Calderwood as their assistant manager to Steve Bruce.,Brighton manager Colin Calderwood has joined Aston Villa on a one-year contract.,1589,12,16
39884746,sport,bullet_points_strict,Jamie Roberts intends to use his disappointment at being overlooked by the British and Irish Lions as motivation when he captains Wales.,"Wales captain Mark Roberts says he was ""gutted"" to be dropped from Wales' squad for the first Test against Tonga.",2517,20,22
35516834,business,bullet_points_strict,In terms of what England wanted out of the game with Scotland I think they got everything.,England's game at Murrayfield was one of the best in the history of the game.,4170,15,17
18916143,sport,bullet_points_strict,Great Britain will miss the men's Olympic 4x100m relay final after being disqualified in their semi-final.,Great Britain's men's olympic final was halted by a boton error in the final of the men's olympics.,1262,18,16
28783748,business,bullet_points_strict,Police are appealing for witnesses following a head-on crash between a car and a bus in West Lothian.,A passenger has been seriously injured in a crash between a car and a bus in Falkirk.,1239,17,18
36754530,tech,bullet_points_strict,Police have named a 52-year-old man who died after the forklift truck he was driving toppled over.,A man has died after being trapped underneath a forklift in East Kilbride.,491,13,17
39537604,sport,bullet_points_strict,Great Britain's double gold medallist Nicola Adams believes new trainer Virgil Hunter will play a key part in success as a professional.,"Britain's Sarah Adams says she is ""in awe"" by the world's best boxer, Andre Ward, as she prepares for her first professional fight.",1017,23,22
33365674,politics,bullet_points_strict,"We're fast approaching the 70th anniversary next month of the dropping of the first nuclear bomb, on Hiroshima.",Ayatollah Khomeini's triumphant return to Tehran in 1979 marks the moment when the US and its allies lost control of Iran.,6386,21,18
35800561,business,bullet_points_strict,"David Drumm, former boss of the Anglo Irish Bank, has been granted bail by an Irish court after he was extradited from the US to face fraud charges.",Irish police have charged former Anglo Irish Bank chief executive Michael Drumm with fraud and tax evasion.,2773,17,28
29748134,entertainment,bullet_points_strict,"Lala Njava's music is grounded in Madagascan tradition but is enriched with jazz, trance and afrobeat.","Lala Njava, a Malagasy blues singer, performs in a performance for Africa Beats.",666,13,16
37172014,politics,bullet_points_strict,There haven't been many good moments for Myanmar's Rohingya Muslims in the last four years.,Aung San Suu Kyi's new Advisory Commission on Rakhine State could be a game-changer.,3593,14,15
36523133,sport,bullet_points_strict,Ivan Lendl is definitely more of a handshake than a hug kind of guy.,"Ivan Rodrguez has greeted his new coach, Ivan Delgado, with a straight handshake.",3326,13,14
29279384,politics,bullet_points_strict,How did it go for the 16 and 17-year-olds who were allowed to vote for the first time ever in the UK?,"16 to 17-year-olds voted for independence in the Scottish referendum, according to a survey.",3122,14,22
38185491,sport,bullet_points_strict,Mercedes Formula 1 boss Toto Wolff admits that Nico Rosberg's decision to retire took him completely by surprise - but it is only the start of his problems.,Wolff has a long list of potential replacements for Mercedes driver Sebastian Vettel.,5857,13,28
33464480,tech,bullet_points_strict,"Smoking could play a direct role in the development of schizophrenia and needs to be investigated, researchers say.","Smokers are more likely to develop schizophrenia than non-smokers, a study suggests.",2309,12,18
34692640,tech,bullet_points_strict,"A family of five, including three young children, had to be rescued from a Somerset beach after their car got stuck in the mud on Saturday evening.",Three people have been rescued from a beach in Avon after a high tide.,324,14,27
28274531,politics,bullet_points_strict,Former Archbishop of Canterbury Lord Carey says he will support legislation that would make it legal for terminally ill people in England and Wales to receive help to end their lives.,The Archbishop of Canterbury has said he has changed his mind about a bill to allow people to end their own lives.,7250,22,31
39072867,sport,bullet_points_strict,"Leicester's decision to sack Claudio Ranieri nine months after winning the Premier League made former Foxes striker Gary Lineker ""shed a tear"".","Leicester City manager Claudio Ranieri's sacking is ""inexplicable"" and ""inexplicable"" to football fans, says Match of the Day presenter Mark Lineker.",8970,21,22
22325779,tech,bullet_points_strict,Rescuers are frantically trying to save about nine people located in the wreckage of a collapsed factory complex in the Bangladeshi capital Dhaka.,"At least nine people have been rescued from the rubble of a collapsed garment factory in the Indian city of Savar, officials say.",4181,23,23
40617914,sport,bullet_points_strict,Dundee United have signed their second goalkeeper in a week by bringing in Harry Lewis on loan from Southampton.,Tannadice United have signed Southampton goalkeeper Harry Lewis on a one-year deal.,1697,12,19
38125603,sport,bullet_points_strict,Celtic cruised to a 3-0 win over Aberdeen at Hampden Park as Brendan Rodgers secured his first trophy as the Scottish Premiership leaders' manager.,Celtic goalkeeper Pat Bonner looks at the victors' performance in the Scottish League Cup final.,4564,15,24
30992607,politics,bullet_points_strict,For three weeks Alexander Litvinenko desperately tried to fight off the radiation that was destroying his body from within.,Alexander Litvinenko's death was not a'state sponsored nuclear terrorism' - it was an act of state sponsored nuclear terrorism on the streets of London.,5154,24,19
38252691,business,bullet_points_strict,Auditors have questioned the way a health board handled funding awarded to a celebrity-led charity event.,"Auditors have questioned a Welsh health board's handling of a charity event which raised more than £150,000.",2388,17,16
36066329,entertainment,bullet_points_strict,An 85-year-old woman has died after being struck by a bin lorry in Edinburgh.,A bin lorry driver has been arrested after a woman was spotted walking with a wheeled walking aid.,536,18,14
38872959,tech,bullet_points_strict,"A tractor being driven by a 15-year-old boy ""as a taxi for his drunk mates"" has been stopped by police in North Yorkshire.",A 15-year-old boy has been arrested on suspicion of driving a tractor as a taxi.,523,15,23
40754122,tech,bullet_points_strict,"A man accused of claiming almost Â£10,000 after allegedly pretending his family died in the Grenfell Tower fire has denied two counts of fraud.",A man has appeared in court charged with fraud after claiming to be a victim of a London tower block fire.,850,21,24
38458406,politics,bullet_points_strict,"In our series of letters from African journalists, media and communications trainer Joseph Warungu gives a personal guide to some of the key people, places and events to watch out for in Africa in 2017.","Africa will go through six human actions this year - stand, kneel, squat, bow, fall and then rise again.",7770,19,35
36462386,business,bullet_points_strict,"A farmer told to demolish a mock Tudor castle that was built without planning permission has vowed to rebuild ""the work of art"" elsewhere.","A man who built a ""work of art"" has told a judge he will ""fully comply"" with council enforcement notices.",1611,20,24
34043497,business,bullet_points_strict,"Full services on Nottingham's new tram lines have started, eight months behind schedule.",The first public trams to open in Nottingham have started running.,2237,11,13
40729647,tech,bullet_points_strict,Thieves broke into vans and stole tools being used by a team working on a life-changing project for TV show DIY SOS.,Two vans and a Mercedes Sprinter have been stolen from a DIY SOS project in Birmingham.,1169,16,22
35538968,business,bullet_points_strict,Oil and gas exploration firm Tullow Oil has reported a pre-tax loss of £1.3bn for the year to 31 December as low oil prices bit into revenues.,Tullow Oil has reported a loss of £1.5bn in the first half of the year.,1410,15,27
26546100,tech,bullet_points_strict,EE has come out on top and Vodafone last in one of the UK's most comprehensive tests of mobile networks.,"EE and Three have been rated ""very well"" in a new survey of mobile operators in the UK.",3559,18,20
37949101,tech,bullet_points_strict,A man who tried to get home on a 2.5 tonne road roller after a night out drinking in Dumfries has received a 15-month driving ban.,A Dumfries man has been given a driving ban after admitting taking a roller from Brooms Road to Dumfries.,684,19,26
31090761,politics,bullet_points_strict,"Nearly all of the chaotically built homes in the small community of Vila Uniao in the west of Rio have ""SMH"" painted onto their walls.","Vila Uniao, a neighbourhood in Rio de Janeiro, has been saved from demolition by the government.",4504,16,25
27691207,business,bullet_points_strict,"A key safety limit at one of Britain's nuclear power stations is being raised to allow the life of the reactor to be extended, the BBC has learned.","A nuclear power station could have breached its safety margins if it failed to lose its graphite bricks, the Office for Nuclear Regulation (ONR) says.",3728,25,28
33719206,sport,bullet_points_strict,"A US dentist has killed a lion in Zimbabwe, Africa.",Hundreds of people have signed a petition calling for Cecil Palmer's killer to be punished for what he did.,2675,19,10
38484254,business,bullet_points_strict,"A whisky distillery plans to invest £580,000 in community projects to mark its 200 years on the island of Islay.",The Lagavulin distillery on Islay is celebrating its 200th anniversary.,2354,10,20
23885509,entertainment,bullet_points_strict,"David Hockney's assistant died after drinking acid at the painter's home, an inquest has heard.","A ""Jekyll and Hyde"" artist died after he drank acid, an inquest has heard.",3901,14,15
37144514,sport,bullet_points_strict,"Nigeria's Olympic rower Chierika Ukogu has an inspirational story - but without the mistaken promotion of US rapper Snoop Dogg, she is likely to have sunk without trace.",Nigerian rower Chierika Ukogu has won a silver medal at the Rio Olympics.,2923,13,28
36785899,business,bullet_points_strict,A plane bound for Chicago has been forced to make an emergency landing for the second time in two days.,A United Airlines flight from Edinburgh to Chicago has returned to Edinburgh Airport after a mechanical issue.,691,17,20
40012848,sport,bullet_points_strict,Sporting events and venues in England are conducting major security reviews after 22 people were killed in an attack at Manchester Arena.,Manchester United and Ajax will hold a minute's silence at Headingley cricket ground ahead of the Europa League final.,8676,19,22
20434319,business,bullet_points_strict,"A tenfold increase in the number of English schools converting to academies has meant £1bn in extra costs, says the government's spending watchdog.","The Department for Education spent £8.3bn on academies in England in the last two years, a report says.",4014,18,23
36719081,sport,bullet_points_strict,"Russell Knox has every right to beam from ear to ear, as he did for the majority of his 15-minute media gathering, after flying in from his base in the United States to a sodden Castle Stuart.",Russell Knox greeted us at the Scottish Open in Inverness.,3589,10,37
40674872,business,bullet_points_strict,The mother of missing teenager Charlene Downes said she is going to sue police over mishandling her murder case.,The mother of missing teenager Charlene Downes has said she wants to get a memorial for her.,1623,17,19
37314622,sport,bullet_points_strict,Brazilian police say they want to speak to International Olympic Committee (IOC) president Thomas Bach about an alleged scheme to resell tickets during last month's Rio Olympics.,The International Olympic Committee (IOC) president has been questioned by police in Rio about his influence over Olympic ticketing policy.,2193,20,27
17662916,politics,bullet_points_strict,"Joyce Banda, who has made history becoming Malawi's first female president and only the second woman to lead a country in Africa, has a track record of fighting for women's rights.",Joyce Banda has become Malawi's first female vice-president.,4423,8,31
40302299,tech,bullet_points_strict,Relegated Sunderland will travel to Bury in the EFL Cup first round.,Forest Green Rovers will host Wolves in the first round of the EFL Cup first round draw in Bangkok.,3134,19,12
38135155,business,bullet_points_strict,"Three rare pygmy marmosets have been rescued and are set to be reunited, after being stolen from a Sydney zoo at the weekend.",A pygmy marmoset has been reunited with its mother after being stolen from a Sydney zoo.,1707,16,23
31753961,business,bullet_points_strict,"Forget James Bond, when it comes to recruiting spies needed to protect Britain there aren't enough Jane Bonds.","Women in the intelligence services are being held back by a ""very traditional male mentality and outlook"", according to a report.",1394,21,18
39392583,politics,bullet_points_strict,"The world leader of millions of Muslims has condemned the Westminster terror attack calling it an ""affront to the teachings of Islam"".","The caliph of the Ahmadiyya Muslim community has said he is ""deeply saddened"" by the death of five people in the Westminster attack.",1140,23,22
40411756,tech,bullet_points_strict,"Singer Charlotte Church has lost her unborn baby, she has announced.","Charlotte Gainsbourg has said she is ""very sad"" to announce she has lost her baby.",540,15,11
39291943,tech,bullet_points_strict,A man who admitted causing a fatal crash while being pursued by an unmarked police car has been jailed for nine years.,A man has been jailed for 15 years for causing the death of two men in a car crash.,1276,19,22
38134212,tech,bullet_points_strict,"A pensioner who underwent gender re-assignment surgery at the age of 69 says she lived ""in the wrong body"" for most of her life because she feared the reaction of her friends and family.",A transgender woman in Northern Ireland has said she is happy she has had a transgender operation.,2290,17,34
33945501,tech,bullet_points_strict,Astronomers have discovered a baby planet which looks like a young version of Jupiter.,Astronomers have discovered a new world beyond our Solar System.,1466,10,14
28972309,politics,bullet_points_strict,Campaigners have opened a camp with thousands of protesters due in Newport ahead of next week's Nato summit.,Campaigners have set up a camping camp in Newport ahead of the Nato World Summit.,2196,15,18
37496318,tech,bullet_points_strict,The High Court has banned publication of photographs allegedly stolen from Pippa Middleton's iCloud account.,A 35-year-old man has been arrested on suspicion of stealing private pictures from the Sun's iCloud account.,1473,17,15
36642047,politics,bullet_points_strict,The Metropolitan Police are on heightened alert for a rise in hate crime following the European referendum result.,"Police are investigating reports of xenophobic abuse directed at Polish communities, the Met has said.",3223,15,18
37025796,sport,bullet_points_strict,Ospreys have signed former Scarlets and Wales back-rower Rob McCusker on a short-term contract as injury cover.,Ospreys have signed Scarlets flanker Rob McCusker on a two-year deal.,799,11,17
28832868,business,bullet_points_strict,"Heavily armed men have attacked a convoy of cars belonging to a Saudi prince, stealing 250,000 euros (£200,000; $330,000), police say.","Gunmen ambushed a convoy carrying cash and documents from the Saudi embassy in Paris, police say.",1657,16,21
36766971,sport,bullet_points_strict,"""Dedicated"" and ""hungry for success"" are phrases used a lot in connection with athletes heading to compete in an Olympic Games.","When you meet a woman in a man's world, the answer is 'I don't see myself any different to my male counterparts'.",2305,22,21
33665939,tech,bullet_points_strict,Mobile and landline telephone services have been restored in Shetland after coverage was lost for several hours causing disruption.,Hundreds of people have been stranded on the Isle of Shetland after a power failure at a radio transmitter.,864,19,19
34873930,business,bullet_points_strict,"A girls' school has scrapped its end of year prom claiming it is too much of a ""distraction"" to pupils.","Proms at a Catholic school have been described as ""unwelcome and crushing"" by parents, a school has said.",1729,18,20
34337476,tech,bullet_points_strict,"""If they knew I was talking to you, I'd be killed,"" says Mohamed.","As a Syrian refugee, he says he has a ""crack to my throat"" - a clamp to his throat.",2961,19,13
40424712,sport,bullet_points_strict,Leyton Orient have appointed former chief executive Matt Porter to their board of directors following Nigel Travis' takeover on 22 June.,Darts boss Gary Porter has stepped down as the club's chief executive.,418,12,21
31469644,entertainment,bullet_points_strict,US Supreme Court Justice Ruth Bader Ginsburg has admitted there is a reason she was seen nodding off at the president's State of the Union address.,"Justice Ginsburg has said she was ""not 100% sober"" at the State of the Union speech.",1389,16,26
30579130,tech,bullet_points_strict,A man is being held in Manchester on suspicion of terrorism offences.,A man has been arrested on suspicion of terrorism offences.,357,10,12
38204424,politics,bullet_points_strict,"John Key has announced that he will resign as prime minister of New Zealand, after eight years in the job, citing family reasons.",John Key has resigned as New Zealand's new Prime Minister.,2826,10,23
40577325,politics,bullet_points_strict,"Labour has accused the Conservatives of putting ""vitriolic personal attacks"" at the heart of their election campaign.","Labour has accused the Conservative Party of promoting ""personal attacks"" on candidates on social media.",2998,15,17
34453610,tech,bullet_points_strict,Detectives investigating the alleged attempted kidnap of a baby are appealing for a taxi driver to contact them.,A teenage girl has been charged with attempted kidnap of a child in Derbyshire.,682,14,18
38678509,business,bullet_points_strict,"Offenders with a violent history are to be offered a new chance to change their lives, following the success of an American-style training project.",A food truck has been set up in Glasgow to help offenders with criminal convictions.,3108,15,24
35755536,tech,bullet_points_strict,One of Scotland's most wanted fugitives is still believed to be hiding in the Netherlands almost 10 years after he raped a woman in Glasgow.,A man convicted of raping a woman in the Netherlands has been named in a most-wanted list.,596,17,25
36757060,politics,bullet_points_strict,"Dallas police have given the all clear, hours after security levels were raised at their headquarters in the city.","Dallas police have said they have taken ""precautionary measures"" to increase security at its headquarters in the US city of Dallas.",2766,21,19
39593375,entertainment,bullet_points_strict,A paedophile who raped a 12-year-old boy after grooming him online has been jailed for 13 years.,A paedophile who sexually assaulted a 13-year-old boy has been jailed for life.,1523,13,17
30194628,tech,bullet_points_strict,"Italy's first female astronaut, Samantha Cristoforetti, is spending almost six months on the International Space Station.",The European Space Agency astronaut will be doing scientific experiments on the International Space Station.,1823,15,16
40417519,politics,bullet_points_strict,A council is to seek a civil injunction and damages against one of its own councillors and other members of the public.,A councillor who protested against the removal of street trees in Sheffield has been given a legal notice.,1834,18,22
39185863,sport,bullet_points_strict,"Team Sky riders are ""100%"" behind team principal Sir Dave Brailsford, according to Geraint Thomas.","Former Team Sky doctor Dave Brailsford has said he is ""completely behind"" Sir Dave Brailsford.",3930,15,15
37460682,tech,bullet_points_strict,Messaging app firm Snapchat has announced its first gadget - sunglasses with a built-in camera.,Snapchat has unveiled a new product - broken Glass Spectacles.,3308,10,15
38574544,sport,bullet_points_strict,"Guinea-Bissau's players have ended their strike after being paid outstanding wages, four days before the start of the Africa Cup of Nations.",Guinea-Bissau's national football team has won their first Nations Cup qualifier since a series of coups broke out last year.,1431,20,22
31508030,politics,bullet_points_strict,"David Cameron has voiced his ""strong support"" for the expansion of grammar schools during a visit to the South East.",David Cameron has said he strongly supports the right of grammar schools to expand.,1650,14,20
40932205,sport,bullet_points_strict,Championship side Bristol City came from behind to beat Premier League Watford in the EFL Cup second round.,Watford drew 1-1 with Bristol City in the National League on Sunday as they lost 2-0 to Watford.,3716,18,18
36517711,tech,bullet_points_strict,"A disturbance at a prison saw 130 inmates transferred to nearby jails after two wings were put ""out of commission"", a union has said.","Three prisoners at a Hampshire prison have been locked in their cells for three days without hot food and hot water, the BBC has learned.",1551,25,24
32788950,sport,bullet_points_strict,Batsman Joe Root has credited sacked coach Peter Moores with the form that resulted in him being named England's player of the year.,"England's Peter Root says he has ""got the best out of me"" under England's new vice-captain Peter Moores.",1632,18,23
39050812,sport,bullet_points_strict,Manager Grant McCann has apologised to the fans for Peterborough United's 4-1 home defeat by fellow League One play-off hopefuls Southend United.,Peter McCann says he believes he is five points off the play-offs after his side's 4-0 win over Cambridgeshire.,1264,19,22
32974091,politics,bullet_points_strict,An public inquiry is under way into plans for up to 500 new homes in an area of open land in Kent.,A public inquiry into plans to build a new road on a Grade II listed site in Maidstone has been launched.,1035,21,22
36171772,tech,bullet_points_strict,"A railway line which was closed due to a landslip is to reopen next week, Network Rail has announced.",Network Rail has warned of possible closures after a collapsed track on the Farnham to Alton line.,427,17,19
39885289,business,bullet_points_strict,"An Asian police officer who raised concerns about a ""racist"" toy monkey at work was accused of gross misconduct, BBC News has learned.",A Metropolitan Police detective who claimed he saw a monkey toy in a police station has been cleared of misconduct.,4746,20,23
36423329,politics,bullet_points_strict,Philippine President-elect Rodrigo Duterte has been condemned by media groups for saying some of the many journalists killed in the country had deserved to die.,"Philippine President Rodrigo Duterte has said he will ""kill"" journalists if they do something wrong.",3678,15,25
40912459,tech,bullet_points_strict,A jet skier has been airlifted to hospital after a crash involving a speedboat during an event off Anglesey.,A lifeboat crew has been rescued after a lifeboat sank in Gwynedd Bay.,781,13,19
30546498,business,bullet_points_strict,"In Africa, Botswana is often seen as a diamond in the rough.",Botswana is one of Africa's richest countries.,6755,7,12
35987432,tech,bullet_points_strict,"A mother-of-four battered a toddler to death months after she was made the child's legal guardian, a court has heard.","A toddler who died from septicaemia, infection and head injuries has been found dead, a court has heard.",1656,18,20
40291028,tech,bullet_points_strict,"A man has been found guilty of murdering his ""on-off partner"" by bludgeoning her to death.",A man has been found guilty of murdering a woman in a row over an ex-girlfriend.,1613,16,16
32918499,tech,bullet_points_strict,Three nightclub doormen have told how they helped rescue a man trapped in an upturned car in a water-filled ditch.,Three men have helped rescue a man trapped in a car in a dyke.,1541,14,20
36961338,tech,bullet_points_strict,"More armed police are to be seen on patrol in London, Metropolitan Police commissioner Sir Bernard Hogan-Howe and Mayor of London Sadiq Khan have said.","More armed police officers are to be deployed across England and Wales, the Metropolitan Police commissioner has said.",5141,18,25
32584708,politics,bullet_points_strict,The Italian parliament has approved a long-debated and extensive electoral reform that aims to give the country more political stability.,Italy's lower house of parliament has approved a law that grants a majority of seats to parties that win more than 40% of the national vote.,1586,26,20
38221487,business,bullet_points_strict,(Close) The Dow Jones Industrial Average closed at a fresh high for a second consecutive day after a rally in financial shares boosted the index.,(Close): Stocks on Wall Street soared after the US presidential election.,1576,11,25
39575575,tech,bullet_points_strict,"A driver whose car hit another in a head-on crash, killing his five-year-old stepson, has been jailed for six years.",A man has been jailed for eight years for causing the death of a three-year-old boy in a car crash.,3413,20,20
29905025,politics,bullet_points_strict,The president of Afghanistan has told an emotional husband that a group of men accused of gang raping his wife would be brought to justice.,The father of a woman raped by a gang in Afghanistan has told the BBC that he wants justice to save other women from such a fate.,2437,27,25
35346992,entertainment,bullet_points_strict,A man who sparked a drug-fuelled roof-top siege after breaking up with his partner has been given a suspended prison sentence.,A man has been charged with burglary after he broke into his girlfriend's flat.,349,14,21
30139832,politics,bullet_points_strict,"Emily Thornberry has resigned from Labour's front bench after sending a tweet during the Rochester and Strood by-election which was branded ""snobby"".",Labour MP Jo Thornberry has apologised after posting a picture of herself and a white van outside her home in Rochester.,4526,21,22
38584606,business,bullet_points_strict,"Richard Carpenter has said he is owed at least $2m (Â£1.6m) in royalties for the hits he recorded in The Carpenters, including Yesterday Once More.",The Carpenters singer Richard Carpenter has filed a lawsuit against Universal Music.,2411,12,25
36426365,business,bullet_points_strict,A delegation of Scottish companies is heading to Myanmar this week in an effort to tap into opportunities in the country's oil and gas sector.,Myanmar has invited a delegation of oil and gas companies to visit the country.,3751,14,25
36896016,politics,bullet_points_strict,"Immigration has long been a divisive issue on Hispaniola, the Caribbean island shared by Haiti and the Dominican Republic.","Haitian Catholic Church has played a key role in the migration crisis, with some priests defending the rights of the returnees while others have been criticised for promoting a policy of division.",5670,32,19
30157987,business,bullet_points_strict,An artist's impression of how an expanded primary school in Addlestone will look has been unveiled.,"Surrey County Council has said it needs to ""bridge a £215m funding gap"" for 13,000 children's services.",320,17,16
37034774,business,bullet_points_strict,New Portsmouth recruit Amine Linganzi is determined to secure a long-term contract with the club.,Portsmouth have signed Congolese striker Luis Linganzi on a one-year contract.,530,11,15
32162170,business,bullet_points_strict,More than 400 people have attended a meeting to oppose plans for a supermarket.,Brecon Beacons councillors have voted to scrap plans to turn a pub into a convenience store.,483,16,14
34171019,politics,bullet_points_strict,Australia's Prime Minister Tony Abbott is under pressure to increase the country's total refugee intake.,Australia's Prime Minister Tony Abbott has urged the government to do more to help refugees from the Middle East.,2724,19,15
33959450,politics,bullet_points_strict,"A ban on growing genetically-modified crops in Scotland could threaten the country's contribution to scientific research, according to scientists, universities and farming leaders.","Genetically modified crops (GM) can be cultivated in Scotland, the Scottish government has said.",3262,14,23
38734043,politics,bullet_points_strict,A school has been accused of breaching anti-discrimination laws after claims a four-year-old Muslim pupil was told she could not wear a headscarf.,A school has been accused of violating the Equality Act by refusing to wear a headscarf in school.,1970,18,23
37949489,business,bullet_points_strict,"A man who fraudulently claimed nearly £40,000 in benefits over the course of almost 11 years has been jailed for 18 months.",A Dundee man has been jailed for 12 months for fraud.,727,11,22
36305405,tech,bullet_points_strict,A man who stabbed a retired solicitor 39 times after a crash between their cars has been cleared of murder but convicted of his manslaughter.,A man who fatally stabbed a great-grandfather to death has been jailed for life.,2767,14,25
40726833,business,bullet_points_strict,"The UK economy grew by 0.3% in the three months to June, driven in part by a booming film industry, said the Office for National Statistics (ONS).","UK GDP growth in the second quarter of this year has slowed, according to the Office for National Statistics (ONS).",2382,20,27
36285503,politics,bullet_points_strict,Neil Hamilton has rejected suggestions by UKIP leader Nigel Farage that he is too old for frontline politics.,"Nigel Farage says Nigel Hamilton is ""utterly committed to this EU cause"" and has been since the 1960s.",2454,18,18
32370432,business,bullet_points_strict,"Chelsea boss Jose Mourinho said Manchester United's important players were ""in our pockets"" in a match that went ""exactly"" as they wanted.","Chelsea manager Jose Mourinho says his side are ""almost there"" after beating Manchester United.",1896,14,22
24522070,tech,bullet_points_strict,A review team looking at the quality of life of older people is to swoop unannounced on 100 care homes.,Elderly people living in residential care in Wales are to be given a voice in a review into the quality of care they receive.,2400,24,20
39928086,business,bullet_points_strict,Owen Evans has been appointed as the new chief executive of Welsh language television broadcaster S4C.,"The Welsh Government has appointed a new chief executive, Simon Evans, as its new chief executive.",471,16,16
39628590,politics,bullet_points_strict,Mae'r Prif Weinidog Theresa May wedi cyhoeddi y bydd yn gofyn i Dŷ'r Cyffredin bleidleisio o blaid cynnal etholiad cyffredinol ar fyr rybudd ar 8 Mehefin.,Bydd i Theresa May dderbyn cefnogaeth y senedd i gwleidyddion y gwrthbleidiau yn San Steffan wedi gwneud hynny.,4305,18,26
18160673,tech,bullet_points_strict,A UK-Swiss team will use DNA testing to investigate the origins of remains claimed to be from yeti and bigfoot.,Scientists in Switzerland are to conduct a systematic review of alleged yeti and orang pendek remains in the Swiss Alps.,3196,20,20
26554969,politics,bullet_points_strict,"A new report on genetically modified (GM) crops, commissioned by the prime minister, calls for more UK field trials and fewer EU restrictions.","Genetically modified crops should be allowed to grow in the UK, a group of leading plant scientists has said.",6145,19,23
35935320,tech,bullet_points_strict,Each day we feature a photograph sent in from across England - the gallery will grow during the week.,"If you have a picture you'd like to share, email us at england@bbc.co.uk or post it on Facebook or tweet it to @BBCEngland. If you submit a picture, you do so in accordance with the BBC's Terms and Conditions.",1232,39,19
36241210,politics,bullet_points_strict,Israeli PM Benjamin Netanyahu has issued a stern public rebuke to the military deputy chief of staff.,Israeli Prime Minister Benjamin Netanyahu has criticised a deputy chief of staff for comparing Nazi Germany to the Holocaust.,2397,19,17
35291436,business,bullet_points_strict,"The main tunnel serving Scotland's third busiest rail station is to close for 20 weeks, causing major disruption.",ScotRail's main Edinburgh-Glasgow train line will be closed for the first time in more than a year.,2052,17,18
34007864,business,bullet_points_strict,"The results have been published for more than five million GCSE entries - which will be five million different stories of exam dreams, dramas and disasters.",The national exam results are a work of design rather than nature.,4838,12,26
36066252,business,bullet_points_strict,"Key countries in the International Monetary Fund (IMF) have pledged to pursue ""growth-friendly"" policies to kickstart the slowing world economy.",The International Monetary Fund (IMF) has warned that the outlook for the global economy is gloomy.,1448,16,20
33782863,politics,bullet_points_strict,"Rick Perry, the former governor of Texas, is not among the 10 Republicans running for president who will take part in the first primetime TV debate.","Republican presidential hopefuls Donald Trump, Mitt Romney and Mitt Romney are to take part in a debate in Cleveland.",1625,19,26
25567298,business,bullet_points_strict,"Staff at Swansea's DVLA offices will be redeployed rather than face redundancy after changes to the way motorists pay their car tax, a UK transport minister has confirmed.","The DVLA's chief executive has said there will be a ""natural reduction"" in the number of jobs needed at the centre.",1590,21,28
31312884,tech,bullet_points_strict,Some people say they are addicted to Facebook and can't go for long without checking their status.,Facebook has bought up more than 200 acres of Silicon Valley.,1649,11,17
34746286,tech,bullet_points_strict,"A teenage boy has appeared in court for a second time charged with murdering 16-year-old Bailey Gwynne, who was stabbed at his Aberdeen school.",A 16-year-old boy has appeared in court charged with the murder of a pupil at a school in Aberdeen.,497,19,24
38016521,tech,bullet_points_strict,Two men from High Wycombe jailed for a fatal stabbing have had their sentences increased by the Court of Appeal.,Three men have been jailed for life for the murder of a teenager who was stabbed while walking home from a carnival.,1704,22,20
36300224,politics,bullet_points_strict,"Reaching its centenary amidst a general chorus of vilification around the region, the legacy of the secret Sykes-Picot agreement of 1916 has never looked more under assault.","Sykes-Picot - a document drawn by British diplomats Mark Sykes and Francois Georges-Picot in 1916 - has become the label for the whole era in which outside powers imposed their will, drew borders and installed client local leaders.",6148,38,27
40810771,tech,bullet_points_strict,"When Roger Dingledine talks about the dark web, he waves his hands in the air - as if not quite convinced of its existence.",Dingledine says.,5435,2,24
32220975,tech,bullet_points_strict,"A man shot his ill wife before killing himself in a suicide pact, an inquest has heard.","A man has been found guilty of unlawfully killing his wife, a coroner has said.",1372,15,17
33798779,politics,bullet_points_strict,Australia has confirmed it sent 46 asylum seekers back to Vietnam after intercepting their boat off the coast of Western Australia last month.,The Australian government has scuttled a Vietnamese boat that arrived in Australia from Vietnam.,1360,14,23
32904368,politics,bullet_points_strict,Nick Clegg has accused the new Tory government of abandoning the values he said had been at the coalition's core.,Nick Clegg has criticised the Conservatives' lack of commitment to civil liberties.,1863,12,20
